City,District,OID,ReportYear,ReportDate,Address,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,East Boulder,160,2015,2015-05-06,38XX COLORADO,1570636,STOLEN,3500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.245325870169,40.0060612724396
BOULDER,East Boulder,161,2015,2015-05-06,37XX COLORADO,1505534,STOLEN,1197.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.246090526935,40.0065518064267
BOULDER,University Hill,162,2015,2015-05-07,7XX 14TH,1570637,STOLEN,1000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.274607651979,40.001396161134
BOULDER,Valmont,163,2015,2015-05-07,29XX PEARL,1570641,STOLEN,400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.256002784565,40.0240675407452
BOULDER,South Boulder,164,2015,2015-05-08,32XX REDSTONE,1505650,STOLEN,2200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.253675929899,39.9669021423506
BOULDER,South Boulder,165,2015,2015-05-08,32XX REDSTONE,1505650,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.253675929899,39.9669021423506
BOULDER,South Boulder,166,2015,2015-05-13,36XX TABLE MESA,1570662,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.251350834472,39.9834335459391
BOULDER,,167,2015,2015-05-13,VALID ADDRESS UNAVAILABLE,1570665,STOLEN,600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,168,2015,2015-05-14,9XX WALNUT,1570666,STOLEN,2500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.2826917644,40.0158275457437
BOULDER,North Boulder,169,2015,2015-05-15,13XX ALPINE,1570667,STOLEN,350.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.280001797849,40.0256417502221
BOULDER,Central Boulder,170,2015,2015-05-15,10XX ARAPAHOE,1505955,STOLEN,1000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.281741760842,40.0139455569322
BOULDER,Central Boulder,171,2015,2015-05-15,17XX BROADWAY,1570669,STOLEN,800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.278566779507,40.0145055516326
BOULDER,,172,2015,2015-05-16,VALID ADDRESS UNAVAILABLE,1570671,STOLEN,550.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,South Boulder,173,2015,2015-05-16,34XX ASH,1505982,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252062000949,39.9948609234356
BOULDER,South Boulder,174,2015,2015-05-16,34XX ASH,1505982,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.252062000949,39.9948609234356
BOULDER,,175,2015,2015-05-16,VALID ADDRESS UNAVAILABLE,1570670,STOLEN,850.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,North Boulder,176,2015,2015-05-18,45XX 8TH,1570673,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.28692452349,40.0571839254319
BOULDER,North Boulder,177,2015,2015-05-20,12XX ELDER,1506167,STOLEN,1514.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.281308282944,40.0307139766259
BOULDER,South Boulder,178,2015,2015-05-21,24XX BASELINE,1570687,STOLEN,550.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.262343499003,39.9997231294982
BOULDER,University Hill,179,2015,2015-05-21,22XX GOSS,1570690,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.265176942366,40.016388910434
BOULDER,Valmont,180,2015,2015-05-21,23XX 30TH,1506201,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254102816948,40.0245278095489
BOULDER,South Boulder,181,2015,2015-05-22,17XX VIEW POINT,1506230,STOLEN,3000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.265397657752,39.9706673476622
BOULDER,University Hill,182,2015,2015-05-23,21XX GROVE,1506273,STOLEN,3000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.266522642198,40.01520143969
BOULDER,University Hill,183,2015,2015-05-23,21XX GROVE,1506273,STOLEN,3500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.266522642198,40.01520143969
BOULDER,East Boulder,184,2015,2015-05-23,30XX MADISON,1570706,STOLEN,870.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.252658222477,40.0060853069523
BOULDER,University Hill,185,2015,2015-05-23,13XX BROADWAY,1506284,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.276905795417,40.0100766691169
BOULDER,,186,2015,2015-05-24,15XX ,1570698,STOLEN,3500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,,187,2015,2015-05-24,VALID ADDRESS UNAVAILABLE,1570699,STOLEN,4200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,188,2015,2015-05-25,10XX PEARL,1570701,STOLEN,2200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.282458638252,40.0175129314984
BOULDER,,189,2015,2015-05-25,2XX ,1506367,STOLEN,600.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,North Boulder,190,2015,2015-05-26,26XX JUNIPER,1506370,STOLEN,15.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.262043555608,40.0371938593888
BOULDER,North Boulder,191,2015,2015-05-26,26XX JUNIPER,1506370,STOLEN,459.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.262043555608,40.0371938593888
BOULDER,University Hill,192,2015,2015-05-26,17XX 13TH,1570704,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.277276843692,40.0154470794139
BOULDER,South Boulder,193,2015,2015-05-27,15XX LEHIGH,1570713,STOLEN,239.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.261260153509,39.9723227181463
BOULDER,University Hill,194,2015,2015-05-28,23XX GOSS,1570743,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264290998551,40.0165561143489
BOULDER,,195,2015,2015-05-28,VALID ADDRESS UNAVAILABLE,1570710,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,,196,2015,2015-05-29,VALID ADDRESS UNAVAILABLE,1570707,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,CU Campus,197,2015,2015-05-29,20XX WALNUT,1506550,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.268904798237,40.0186583163883
BOULDER,Valmont,198,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,1250.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,199,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,200,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,201,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,7000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,202,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,2500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,203,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,204,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,205,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,1700.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,206,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,1800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,207,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,14000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,208,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,2800.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,209,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,4200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,210,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3738.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,211,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,2899.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,212,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,3550.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Valmont,213,2015,2015-05-29,36XX ARAPAHOE,1506566,STOLEN,14000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.247914079507,40.0150165124049
BOULDER,Central Boulder,214,2015,2015-05-30,10XX PEARL,1570723,STOLEN,1625.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.281553817416,40.0178916673833
BOULDER,,215,2015,2015-05-30,VALID ADDRESS UNAVAILABLE,1570744,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,University Hill,216,2015,2015-05-30,23XX GOSS,1570764,STOLEN,200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.264290998551,40.0165561143489
BOULDER,Valmont,217,2015,2015-05-30,33XX TALISMAN,1506618,STOLEN,621.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.245652432553,40.0357821084254
BOULDER,,218,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1570750,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,North Boulder,219,2015,2015-05-31,11XX MAXWELL,1570753,STOLEN,350.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.282754926663,40.0218891129254
BOULDER,,220,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1506643,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,,221,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1506643,STOLEN,4000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,,222,2015,2015-05-31,VALID ADDRESS UNAVAILABLE,1506643,STOLEN,4000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,223,2015,2015-06-01,11XX PEARL,1570725,STOLEN,700.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.280082462801,40.0175026573325
BOULDER,Central Boulder,224,2015,2015-06-01,18XX BROADWAY,1570729,STOLEN,1000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.279823861975,40.0165367144454
BOULDER,North Boulder,225,2015,2015-06-01,27XX MAPLETON,1570728,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.259369979593,40.025712831759
BOULDER,North Boulder,226,2015,2015-06-02,12XX VIOLET,1570738,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.281482585031,40.0547770553743
BOULDER,CU Campus,227,2015,2015-06-02,23XX PINE,1570735,STOLEN,300.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.265401418554,40.0227700585833
BOULDER,Valmont,228,2015,2015-06-03,28XX KALMIA,1570756,STOLEN,260.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.256777373633,40.038775517803
BOULDER,Valmont,229,2015,2015-06-03,28XX KALMIA,1570756,STOLEN,350.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.256777373633,40.038775517803
BOULDER,North Boulder,230,2015,2015-06-04,31XX FREMONT,1506815,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264759179671,40.031426047363
BOULDER,North Boulder,231,2015,2015-06-04,31XX FREMONT,1506815,STOLEN,400.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.264759179671,40.031426047363
BOULDER,North Boulder,232,2015,2015-06-04,14XX LEE HILL,1570759,STOLEN,3000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.278406734917,40.0616658312232
BOULDER,Central Boulder,233,2015,2015-06-04,19XX 15TH,1570760,STOLEN,200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.276467718586,40.0179031960235
BOULDER,North Boulder,234,2015,2015-06-05,31XX JEFFERSON,1506878,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.277733218556,40.0324805341342
BOULDER,North Boulder,235,2015,2015-06-05,22XX BALSAM,1570766,STOLEN,379.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.267734624439,40.0276215650891
BOULDER,Central Boulder,236,2015,2015-06-05,10XX PEARL,1570767,STOLEN,1400.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.282458638252,40.0175129314984
BOULDER,CU Campus,237,2015,2015-06-05,8XX PINE,1570768,STOLEN,3000.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.284798443568,40.0187367654971
BOULDER,CU Campus,238,2015,2015-06-05,8XX PINE,1570768,STOLEN,634.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.284798443568,40.0187367654971
BOULDER,,239,2015,2015-06-05,VALID ADDRESS UNAVAILABLE,1570769,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,,240,2015,2015-06-06,VALID ADDRESS UNAVAILABLE,1570771,STOLEN,750.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,CU Campus,241,2015,2015-06-06,14XX FOLSOM,1570772,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26246783049,40.0121955828127
BOULDER,North Boulder,242,2015,2015-06-07,35XX 28TH,1570774,STOLEN,200.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.25944797093,40.0395073028919
BOULDER,,243,2015,2015-06-07,VALID ADDRESS UNAVAILABLE,1570782,STOLEN,600.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,University Hill,244,2015,2015-06-07,11XX 11TH,1570781,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.27905121515,40.0081709785267
BOULDER,Valmont,245,2015,2015-06-08,33XX VALMONT,1507002,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.249606297462,40.0289107846369
BOULDER,Valmont,246,2015,2015-06-08,33XX VALMONT,1507002,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.249606297462,40.0289107846369
BOULDER,CU Campus,247,2015,2015-06-08,18XX 22ND,1570784,STOLEN,1200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.26673364182,40.0179683343291
BOULDER,East Boulder,248,2015,2015-06-08,49XX TABLE MESA,1507042,STOLEN,1000.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.233021161337,39.9864436202411
BOULDER,CU Campus,249,2015,2015-06-09,17XX MARINE,1570788,STOLEN,450.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.272333140014,40.0139036002754
BOULDER,East Boulder,250,2015,2015-06-09,49XX TABLE MESA,1570789,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.233021161337,39.9864436202411
BOULDER,North Boulder,251,2015,2015-06-09,9XX VIOLET,1570790,STOLEN,150.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.288906265446,40.0537382410389
BOULDER,University Hill,252,2015,2015-06-10,10XX UNIVERSITY,1507108,STOLEN,1.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.27922796281,40.0106821021982
BOULDER,Valmont,253,2015,2015-06-10,32XX IRON FORGE,1570792,STOLEN,590.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.251529809203,40.0273648039824
BOULDER,North Boulder,254,2015,2015-06-10,15XX UPLAND,1570794,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.27695446435,40.0524704873676
BOULDER,,255,2015,2015-06-11,VALID ADDRESS UNAVAILABLE,1570796,STOLEN,500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,Central Boulder,256,2015,2015-06-12,14XX WALNUT,1570799,STOLEN,700.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.276046771736,40.0174563350545
BOULDER,North Boulder,257,2015,2015-06-13,18XX BALSAM,1507283,STOLEN,2500.0,Yes,Online Report - No Call Disposition,Online Report - No Call Number,-105.272951101318,40.0269430995487
BOULDER,North Boulder,258,2015,2015-06-13,18XX BALSAM,1507283,STOLEN,500.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.272951101318,40.0269430995487
BOULDER,,259,2015,2015-06-15,VALID ADDRESS UNAVAILABLE,1570803,STOLEN,200.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,,260,2015,2015-06-15,VALID ADDRESS UNAVAILABLE,1570804,STOLEN,595.0,No,Online Report - No Call Disposition,Online Report - No Call Number,,
BOULDER,East Boulder,261,2015,2015-06-15,5XX 30TH,1507338,STOLEN,100.0,No,Online Report - No Call Disposition,Online Report - No Call Number,-105.254917760846,39.9986091701271
